show_id,type,title,country,date_added,release_year,rating,duration,Genre,description,Platform
s199,Movie,The Happiest Millionaire,United States,2021-06-11,1967,G,170,Family,An immigrant finds a butler position in the home of a millionaire.,Disney
s200,Movie,The Pacifier,Canada,2021-06-11,2005,PG,97,Action-Adventure,A Navy SEAL gets his toughest mission yet: Babysitting.,Disney
s200,Movie,The Pacifier,Canada,2021-06-11,2005,PG,97,Comedy,A Navy SEAL gets his toughest mission yet: Babysitting.,Disney
s200,Movie,The Pacifier,Canada,2021-06-11,2005,PG,97,Spy/Espionage,A Navy SEAL gets his toughest mission yet: Babysitting.,Disney
s200,Movie,The Pacifier,United States,2021-06-11,2005,PG,97,Action-Adventure,A Navy SEAL gets his toughest mission yet: Babysitting.,Disney
s200,Movie,The Pacifier,United States,2021-06-11,2005,PG,97,Comedy,A Navy SEAL gets his toughest mission yet: Babysitting.,Disney
s200,Movie,The Pacifier,United States,2021-06-11,2005,PG,97,Spy/Espionage,A Navy SEAL gets his toughest mission yet: Babysitting.,Disney
s201,TV Show,Zenimation,United States,2021-06-11,2020,TV-G,900,Animation,"Unplug, relax and refresh your senses with the soundscapes of Disney Animation’s Zenimation.",Disney
s201,TV Show,Zenimation,United States,2021-06-11,2020,TV-G,900,Anthology,"Unplug, relax and refresh your senses with the soundscapes of Disney Animation’s Zenimation.",Disney
s201,TV Show,Zenimation,United States,2021-06-11,2020,TV-G,900,Family,"Unplug, relax and refresh your senses with the soundscapes of Disney Animation’s Zenimation.",Disney
s202,TV Show,Loki,United States,2021-06-09,2021,TV-14,450,Action-Adventure,The mercurial villain Loki (Tom Hiddleston) resumes his role as the God of Mischief.,Disney
s202,TV Show,Loki,United States,2021-06-09,2021,TV-14,450,Fantasy,The mercurial villain Loki (Tom Hiddleston) resumes his role as the God of Mischief.,Disney
s202,TV Show,Loki,United States,2021-06-09,2021,TV-14,450,Science Fiction,The mercurial villain Loki (Tom Hiddleston) resumes his role as the God of Mischief.,Disney
s203,TV Show,Gordon Ramsay: Uncharted,United States,2021-06-04,2018,TV-14,1350,Action-Adventure,Gordon Ramsay travels the globe on an epic adventure in search of culinary inspiration.,Disney
s203,TV Show,Gordon Ramsay: Uncharted,United States,2021-06-04,2018,TV-14,1350,Docuseries,Gordon Ramsay travels the globe on an epic adventure in search of culinary inspiration.,Disney
s203,TV Show,Gordon Ramsay: Uncharted,United States,2021-06-04,2018,TV-14,1350,Lifestyle,Gordon Ramsay travels the globe on an epic adventure in search of culinary inspiration.,Disney
s204,TV Show,MUPPET BABIES,South Korea,2021-06-04,2017,TV-Y,1350,Animation,The Muppet Babies are here to make dreams come true!,Disney
s204,TV Show,MUPPET BABIES,South Korea,2021-06-04,2017,TV-Y,1350,Kids,The Muppet Babies are here to make dreams come true!,Disney
s204,TV Show,MUPPET BABIES,United States,2021-06-04,2017,TV-Y,1350,Animation,The Muppet Babies are here to make dreams come true!,Disney
s204,TV Show,MUPPET BABIES,United States,2021-06-04,2017,TV-Y,1350,Kids,The Muppet Babies are here to make dreams come true!,Disney
s204,TV Show,MUPPET BABIES,China,2021-06-04,2017,TV-Y,1350,Animation,The Muppet Babies are here to make dreams come true!,Disney
s204,TV Show,MUPPET BABIES,China,2021-06-04,2017,TV-Y,1350,Kids,The Muppet Babies are here to make dreams come true!,Disney
s204,TV Show,MUPPET BABIES,Japan,2021-06-04,2017,TV-Y,1350,Animation,The Muppet Babies are here to make dreams come true!,Disney
s204,TV Show,MUPPET BABIES,Japan,2021-06-04,2017,TV-Y,1350,Kids,The Muppet Babies are here to make dreams come true!,Disney
s205,Movie,Raya and the Last Dragon,United States,2021-06-04,2021,PG,112,Action-Adventure,"When evil threatens Kumandra, Raya must find the last dragon to save it.",Disney
s205,Movie,Raya and the Last Dragon,United States,2021-06-04,2021,PG,112,Animation,"When evil threatens Kumandra, Raya must find the last dragon to save it.",Disney
s205,Movie,Raya and the Last Dragon,United States,2021-06-04,2021,PG,112,Family,"When evil threatens Kumandra, Raya must find the last dragon to save it.",Disney
s206,Movie,Red Tails,United States,2021-06-04,2012,PG-13,126,Action-Adventure,Black fighter pilots get the chance to prove themselves during WWII.,Disney
s206,Movie,Red Tails,United States,2021-06-04,2012,PG-13,126,Drama,Black fighter pilots get the chance to prove themselves during WWII.,Disney
s206,Movie,Red Tails,United States,2021-06-04,2012,PG-13,126,Historical,Black fighter pilots get the chance to prove themselves during WWII.,Disney
s207,Movie,Us Again,United States,2021-06-04,2021,G,7,Animation,An elderly man and his young-at-heart wife rekindle their passion for life on one magical night.,Disney
s207,Movie,Us Again,United States,2021-06-04,2021,G,7,Dance,An elderly man and his young-at-heart wife rekindle their passion for life on one magical night.,Disney
s207,Movie,Us Again,United States,2021-06-04,2021,G,7,Family,An elderly man and his young-at-heart wife rekindle their passion for life on one magical night.,Disney
s208,Movie,American Eid,United States,2021-05-28,2021,G,21,Drama,"Ameena, a homesick Muslim Pakistani immigrant, wakes up on Eid to find out she has to go to school.",Disney
s209,TV Show,Bluey,Australia,2021-05-28,2019,TV-Y,900,Animation,"Bluey is a six year-old Blue Heeler dog, who turns everyday family life into adventures.",Disney
s209,TV Show,Bluey,Australia,2021-05-28,2019,TV-Y,900,Kids,"Bluey is a six year-old Blue Heeler dog, who turns everyday family life into adventures.",Disney
s209,TV Show,Bluey,United Kingdom,2021-05-28,2019,TV-Y,900,Animation,"Bluey is a six year-old Blue Heeler dog, who turns everyday family life into adventures.",Disney
s209,TV Show,Bluey,United Kingdom,2021-05-28,2019,TV-Y,900,Kids,"Bluey is a six year-old Blue Heeler dog, who turns everyday family life into adventures.",Disney
s210,Movie,Dinner Is Served,United States,2021-05-28,2021,TV-PG,21,Coming of Age,A Chinese student uncovers his true identity when trying out for a leadership role at a U.S. school.,Disney
s210,Movie,Dinner Is Served,United States,2021-05-28,2021,TV-PG,21,Drama,A Chinese student uncovers his true identity when trying out for a leadership role at a U.S. school.,Disney
s211,TV Show,Disney Sydney To The Max,United States,2021-05-28,2018,TV-G,1350,Comedy,Sydney navigates middle school with help from her Dad.,Disney
s211,TV Show,Disney Sydney To The Max,United States,2021-05-28,2018,TV-G,1350,Coming of Age,Sydney navigates middle school with help from her Dad.,Disney
s211,TV Show,Disney Sydney To The Max,United States,2021-05-28,2018,TV-G,1350,Family,Sydney navigates middle school with help from her Dad.,Disney
s212,Movie,Growing Fangs,United States,2021-05-28,2021,TV-PG,20,Coming of Age,"Val Garcia, a Mexican-American half human/half vampire teenager, struggles to fit in either world.",Disney
s212,Movie,Growing Fangs,United States,2021-05-28,2021,TV-PG,20,Fantasy,"Val Garcia, a Mexican-American half human/half vampire teenager, struggles to fit in either world.",Disney
s213,TV Show,Kingdom of the Polar Bears,United States,2021-05-28,2021,TV-PG,450,Animals & Nature,Follow a mother polar bear as she raises two cubs on the Hudson Bay’s receding ice.,Disney
s213,TV Show,Kingdom of the Polar Bears,United States,2021-05-28,2021,TV-PG,450,Docuseries,Follow a mother polar bear as she raises two cubs on the Hudson Bay’s receding ice.,Disney
s214,Movie,Let's Be Tigers,United States,2021-05-28,2021,PG,15,Drama,"Grieving for her mother, Avalon finds comfort when she's put in charge of a 4-year-old for a night.",Disney
s215,Movie,The Last of the Chupacabras,United States,2021-05-28,2021,TV-PG,14,Fantasy,A lonely Mexican-American woman unknowingly summons a dark and ancient creature.,Disney
s216,Movie,The Little Prince(ss),United States,2021-05-28,2021,PG,19,Drama,"When Chinese kids Gabriel and Rob become friends, Rob's dad questions Gabriel's feminine behavior.",Disney
s217,TV Show,Wicked Tuna,United States,2021-05-28,2016,TV-14,4500,Action-Adventure,Massachusetts fishermen make their living one catch at a time in pursuit of the bluefin tuna.,Disney
s217,TV Show,Wicked Tuna,United States,2021-05-28,2016,TV-14,4500,Animals & Nature,Massachusetts fishermen make their living one catch at a time in pursuit of the bluefin tuna.,Disney
s217,TV Show,Wicked Tuna,United States,2021-05-28,2016,TV-14,4500,Docuseries,Massachusetts fishermen make their living one catch at a time in pursuit of the bluefin tuna.,Disney
s218,TV Show,Big City Greens,United States,2021-05-21,2017,TV-Y7,900,Action-Adventure,The Green family moves from the country to Big City.,Disney
s218,TV Show,Big City Greens,United States,2021-05-21,2017,TV-Y7,900,Animation,The Green family moves from the country to Big City.,Disney
s218,TV Show,Big City Greens,United States,2021-05-21,2017,TV-Y7,900,Comedy,The Green family moves from the country to Big City.,Disney
s218,TV Show,Big City Greens,South Korea,2021-05-21,2017,TV-Y7,900,Action-Adventure,The Green family moves from the country to Big City.,Disney
s218,TV Show,Big City Greens,South Korea,2021-05-21,2017,TV-Y7,900,Animation,The Green family moves from the country to Big City.,Disney
s218,TV Show,Big City Greens,South Korea,2021-05-21,2017,TV-Y7,900,Comedy,The Green family moves from the country to Big City.,Disney
s219,TV Show,Fury Files,United States,2021-05-21,2013,TV-Y7,450,Animation,Get top-secret access to S.H.I.E.L.D. video dossiers on key Marvel heroes and villains.,Disney
s219,TV Show,Fury Files,United States,2021-05-21,2013,TV-Y7,450,Superhero,Get top-secret access to S.H.I.E.L.D. video dossiers on key Marvel heroes and villains.,Disney
s220,TV Show,Ice Road Rescue,United Kingdom,2021-05-21,2015,TV-14,2250,Docuseries,Ice Road Rescue follows Norwegian towing teams who rescue trucks and trailers on icy mountain roads.,Disney
s220,TV Show,Ice Road Rescue,United Kingdom,2021-05-21,2015,TV-14,2250,Reality,Ice Road Rescue follows Norwegian towing teams who rescue trucks and trailers on icy mountain roads.,Disney
s220,TV Show,Ice Road Rescue,United Kingdom,2021-05-21,2015,TV-14,2250,Survival,Ice Road Rescue follows Norwegian towing teams who rescue trucks and trailers on icy mountain roads.,Disney
s221,Movie,Tinker Bell and the Legend of the NeverBeast,United States,2021-05-21,2014,G,79,Action-Adventure,Tink and her friends risk everything to rescue the mysterious NeverBeast.,Disney
s221,Movie,Tinker Bell and the Legend of the NeverBeast,United States,2021-05-21,2014,G,79,Animation,Tink and her friends risk everything to rescue the mysterious NeverBeast.,Disney
s221,Movie,Tinker Bell and the Legend of the NeverBeast,United States,2021-05-21,2014,G,79,Fantasy,Tink and her friends risk everything to rescue the mysterious NeverBeast.,Disney
s222,TV Show,Schoolhouse Rock!,United States,2021-05-17,1973,TV-G,2700,Animals & Nature,"Musical shorts teach kids history, grammar, and math.",Disney
s222,TV Show,Schoolhouse Rock!,United States,2021-05-17,1973,TV-G,2700,Animation,"Musical shorts teach kids history, grammar, and math.",Disney
s222,TV Show,Schoolhouse Rock!,United States,2021-05-17,1973,TV-G,2700,Kids,"Musical shorts teach kids history, grammar, and math.",Disney
s223,TV Show,Disney Special Agent Oso: Three Healthy Steps (Shorts),United States,2021-05-14,2011,TV-Y,450,Action-Adventure,Oso and his friends watch a kid as they demonstrate the steps to performing a healthy activity.,Disney
s223,TV Show,Disney Special Agent Oso: Three Healthy Steps (Shorts),United States,2021-05-14,2011,TV-Y,450,Animation,Oso and his friends watch a kid as they demonstrate the steps to performing a healthy activity.,Disney
s223,TV Show,Disney Special Agent Oso: Three Healthy Steps (Shorts),United States,2021-05-14,2011,TV-Y,450,Kids,Oso and his friends watch a kid as they demonstrate the steps to performing a healthy activity.,Disney
s224,TV Show,Race to the Center of the Earth,United States,2021-05-14,2021,TV-14,450,Action-Adventure,Race to the Center of the Earth. Four epic courses. One finish line.,Disney
s224,TV Show,Race to the Center of the Earth,United States,2021-05-14,2021,TV-14,450,Family,Race to the Center of the Earth. Four epic courses. One finish line.,Disney
s224,TV Show,Race to the Center of the Earth,United States,2021-05-14,2021,TV-14,450,Game Show / Competition,Race to the Center of the Earth. Four epic courses. One finish line.,Disney
s225,TV Show,Special Agent Oso,United States,2021-05-14,2009,TV-Y,900,Action-Adventure,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,United States,2021-05-14,2009,TV-Y,900,Animation,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,United States,2021-05-14,2009,TV-Y,900,Kids,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,United Kingdom,2021-05-14,2009,TV-Y,900,Action-Adventure,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,United Kingdom,2021-05-14,2009,TV-Y,900,Animation,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,United Kingdom,2021-05-14,2009,TV-Y,900,Kids,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,South Korea,2021-05-14,2009,TV-Y,900,Action-Adventure,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,South Korea,2021-05-14,2009,TV-Y,900,Animation,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s225,TV Show,Special Agent Oso,South Korea,2021-05-14,2009,TV-Y,900,Kids,Special Agent Oso is an adorable stuffed bear and an agent-in-training!,Disney
s226,Movie,X-Men: The Last Stand,United States,2021-05-14,2006,PG-13,105,Action-Adventure,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
s226,Movie,X-Men: The Last Stand,United States,2021-05-14,2006,PG-13,105,Family,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
s226,Movie,X-Men: The Last Stand,United States,2021-05-14,2006,PG-13,105,Science Fiction,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
s226,Movie,X-Men: The Last Stand,United Kingdom,2021-05-14,2006,PG-13,105,Action-Adventure,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
s226,Movie,X-Men: The Last Stand,United Kingdom,2021-05-14,2006,PG-13,105,Family,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
s226,Movie,X-Men: The Last Stand,United Kingdom,2021-05-14,2006,PG-13,105,Science Fiction,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
s226,Movie,X-Men: The Last Stand,Canada,2021-05-14,2006,PG-13,105,Action-Adventure,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
s226,Movie,X-Men: The Last Stand,Canada,2021-05-14,2006,PG-13,105,Family,"When Professor X clashes with Magneto, the battle lines are drawn for the war to end all wars.",Disney
